	JvRad_Rhipp_504	JvRad_Rhipp_503	JvRad_Rhipp_402	JvRad_Rhipp_401	JvRad_Rhipp_400	JvRad_Rhipp_203	JvRad_Rhipp_202	JvRad_Rhipp_201	JvRad_Rhipp_200
Gm30646	0	0	0	0	0	0	0	0	0
Aplp1	485	793	588	606	1044	244	339	236	248
Kirrel2	6	13	3	11	18	1	2	5	6
Nphs1	6	9	5	5	7	2	4	2	3
Nphs1os	0	1	0	0	0	0	0	0	0
Rps12-ps4	12	27	23	21	23	3	9	7	5
Prodh2	1	2	1	2	0	2	0	1	0
Arhgap33os	0	0	0	0	0	0	0	0	0
Arhgap33	56	168	101	102	196	46	32	35	22
Proser3	3	1	2	1	4	1	0	0	0
1700019A23Rik	0	0	0	0	0	0	0	0	0
Hspb6	2	4	2	4	5	1	1	0	0
Mir9769	0	0	0	0	0	0	0	0	0
Lin37	7	5	14	11	5	4	6	1	4
Psenen	14	19	17	14	24	10	10	9	7
U2af1l4	0	0	0	0	0	1	1	0	1
Gm49396	1	3	0	2	1	0	1	1	1
Igflr1	0	0	0	0	0	0	0	0	0
Kmt2b	46	39	44	56	80	9	20	15	12
Mir3569	0	0	0	0	0	0	0	0	0
Zbtb32	0	2	1	1	3	1	0	1	0
Upk1a	2	0	0	0	0	2	0	2	0
Cox6b1	103	168	132	93	171	42	60	45	34
Etv2	0	0	0	0	0	0	0	0	0
Rbm42	0	0	0	0	0	0	0	0	0
Gm21982	0	0	0	0	0	0	0	0	0
Gm57227	0	0	0	0	0	0	0	0	0
Haus5	0	0	1	0	1	0	0	0	0
Pmis2	0	0	0	0	0	0	0	0	1
2200002J24Rik	0	0	0	0	0	0	0	0	0
Gm4883	4	3	1	3	3	2	3	2	4
Atp4a	0	3	0	2	0	0	0	0	0
Tmem147	19	36	28	27	45	7	7	11	9
Tmem147os	1	1	1	4	5	1	2	0	0
Gapdhs	0	3	2	1	1	0	0	0	0
Gm26935	1	1	0	0	0	0	0	0	0
Gm57241	0	0	0	0	3	0	0	0	0
Sbsn	1	3	0	2	4	1	2	0	2
Dmkn	0	1	1	1	0	0	0	0	0
Krtdap	0	0	0	0	0	0	0	0	0
Ffar2	0	0	0	0	0	0	0	0	0
Ffar3	0	0	0	0	0	0	0	0	0
Ffar1	0	0	0	0	1	1	0	0	0
Cd22	1	1	0	0	0	0	1	2	0
Gm29439	0	0	0	0	0	0	0	0	0
D7Ertd128e	1	0	0	0	0	0	0	0	1
Mag	138	111	74	113	159	29	31	27	35
Gm44662	0	0	0	0	0	0	0	0	0
Hamp2	0	0	0	0	0	1	0	0	0
Usf2-ps1	0	1	0	0	0	3	1	0	2
Hamp	0	0	0	0	0	0	0	0	0
Usf2	30	49	34	23	56	12	14	12	18
Gm17077	0	0	0	0	0	0	0	0	0
Gm4673	1	2	3	3	1	2	0	1	3
Lsr	1	0	3	2	2	0	0	1	0
Fam187b	1	1	1	0	2	0	0	0	0
Gm57248	0	0	0	0	0	0	0	0	0
Fxyd5	4	22	7	8	9	2	1	3	2
Mir7050	0	0	0	0	0	0	0	0	0
Fxyd7	12	32	13	20	23	6	8	5	9
Fxyd1	32	30	36	18	43	7	10	16	5
Lgi4	2	9	16	11	21	1	1	3	4
Fxyd3	0	0	0	1	1	0	1	0	0
Hpn	1	0	2	0	0	1	0	0	0
Scn1b	104	208	143	132	242	58	62	44	53
Gramd1a	41	63	42	48	78	25	20	18	13
G630030J09Rik	0	0	0	0	0	0	0	0	0
Gm10640	0	1	0	0	0	0	0	0	0
Gm9569	0	0	0	0	0	0	0	0	0
Gm37292	0	1	0	0	0	0	1	1	0
Scgb1b1-ps	0	0	0	0	0	0	0	0	0
Scgb2b1	0	0	0	0	0	0	0	0	0
Scgb2b2	0	0	0	0	0	0	0	0	0
Scgb1b2	0	0	0	0	0	0	0	0	0
Scgb2b3	0	0	0	0	0	0	0	0	0
Scgb1b3	0	0	0	0	0	0	0	0	0
Scgb2b4-ps	0	0	0	0	0	0	0	0	0
Scgb1b4-ps	0	0	0	0	0	0	0	0	0
Scgb1b28-ps	0	0	0	0	0	0	0	0	0
Gm29492	0	0	0	0	0	0	0	0	0
Scgb2b5-ps	0	0	0	0	0	0	0	0	0
Scgb1b5-ps	0	0	0	0	0	0	0	0	0
Scgb2b28-ps	0	0	0	0	0	0	0	0	0
Rpl23a-ps8	0	0	0	0	0	0	0	0	0
Scgb2b6	0	0	0	0	0	0	0	0	0
Scgb1b6-ps	0	0	0	0	0	0	0	0	0
Gm4373	0	0	0	0	0	0	0	0	0
Rpl23a-ps9	0	0	0	0	0	0	0	0	0
Scgb2b7	0	0	0	0	0	0	0	0	0
Scgb1b7	0	0	0	0	0	0	0	0	0
Gm9114	0	0	0	0	0	0	0	0	0
Gm29627	0	0	0	0	0	0	0	0	0
Scgb2b8-ps	0	0	0	0	0	0	0	0	0
Scgb1b8-ps	0	0	0	0	0	0	0	0	0
Gm6669	0	0	0	0	0	0	0	0	0
Gm9120	0	0	0	0	0	0	0	0	0
Gm21673	0	0	0	0	0	0	0	0	0
Scgb2b9-ps	0	0	0	0	0	0	0	0	0
Scgb1b9-ps	0	0	0	0	0	0	0	0	0
Gm5329	0	0	0	0	0	0	0	0	0
Scgb2b29-ps	0	0	0	0	0	0	0	0	0
Gm9127	0	0	0	0	0	0	0	0	0
Gm29262	0	0	0	0	0	0	0	0	0
Gm29263	0	0	0	0	0	0	0	0	0
Scgb2b10	0	0	0	0	0	0	0	0	0
Scgb1b10	0	0	0	0	0	0	0	0	0
Rpl23a-ps10	0	0	0	0	0	0	0	0	0
Scgb2b30	0	0	0	0	0	0	0	0	0
Gm9135	0	0	0	0	0	0	0	0	0
Gm28256	0	0	0	0	0	0	0	0	0
Gm28257	0	0	0	0	0	0	0	0	0
Scgb2b11	0	0	0	0	0	0	0	0	0
Scgb1b11	0	0	0	0	0	0	0	0	0
Scgb2b12	0	0	0	0	0	0	0	0	0
Scgb1b12	0	0	0	0	0	0	0	0	0
Gm9142	0	0	0	0	0	0	0	0	0
Gm28862	0	0	0	0	0	0	0	0	0
Rpl23a-ps11	0	0	0	0	0	0	0	0	0
Scgb1b29	0	0	0	0	0	0	0	0	0
Gm9146	0	0	0	0	0	0	0	0	0
Gm5116	0	0	0	0	0	0	0	0	0
Scgb2b13-ps	0	0	0	0	0	0	0	0	0
Scgb1b13-ps	0	0	0	0	0	0	0	0	0
Gm5327	0	0	0	0	0	0	0	0	0
Gm9149	0	0	0	0	0	0	0	0	0
Gm21135	0	0	0	0	0	0	0	0	0
Scgb2b14-ps	0	0	0	0	0	0	0	0	0
Scgb1b14-ps	0	0	0	0	0	0	0	0	0
Gm56355	0	0	0	0	0	0	0	0	0
Gm5058	0	0	0	0	0	0	0	0	0
Gm29429	0	0	0	0	0	0	0	0	0
Scgb2b31-ps	0	0	0	0	0	0	0	0	0
Gm4398	0	0	0	0	0	0	0	0	0
Gm29432	0	0	0	0	0	0	0	0	0
Gm28408	0	0	0	0	0	0	0	0	0
Scgb2b15	0	0	0	0	0	0	0	0	0
Scgb1b15	0	0	0	0	0	0	0	0	0
Scgb2b16-ps	0	0	0	0	0	0	0	0	0
Scgb1b16-ps	0	0	0	0	0	0	0	0	0
Gm56356	0	0	0	0	0	0	0	0	0
Gm9156	0	0	0	0	0	0	0	0	0
Gm28409	0	0	0	0	0	0	0	0	0
Scgb2b32-ps	0	0	0	0	0	0	0	0	0
Gm4405	0	0	0	0	0	0	0	0	0
Gm28383	0	0	0	0	0	0	0	0	0
Gm28384	0	0	0	0	0	0	0	0	0
Scgb2b17	0	0	0	0	0	0	0	0	0
Scgb1b17	0	0	0	0	0	0	0	0	0
Gm28992	0	0	0	0	0	0	0	0	0
Rpl23a-ps7	0	0	0	0	0	0	0	0	0
Scgb2b33	0	0	0	0	0	0	0	0	0
Gm9162	0	0	0	0	0	0	0	0	0
Gm28559	0	0	0	0	0	0	0	0	0
Gm6003	0	0	0	0	0	0	0	0	0
Scgb2b18	0	0	0	0	0	0	0	0	0
Scgb1b18	0	0	0	0	0	0	0	0	0
Scgb2b19	0	0	0	0	0	0	0	0	0
Scgb1b19	0	0	0	0	0	0	0	0	0
Gm9167	0	0	0	0	0	0	0	0	0
Scgb2b20	0	0	0	0	0	0	0	0	0
Scgb1b20	0	0	0	0	0	0	0	0	0
Gm5732	0	0	0	0	1	0	0	0	0
Gm28794	0	0	0	0	0	0	0	0	0
Gm5731	0	0	0	0	0	0	0	0	0
Scgb1b34-ps	0	0	0	0	0	0	0	0	0
Scgb2b21	0	0	0	0	0	0	0	0	0
ENSMUSG00000121415	0	0	0	0	0	0	0	0	0
Scgb1b21	0	0	0	0	0	0	0	0	0
Gm12770	0	0	0	0	0	0	0	1	0
Gm12771	0	0	0	0	0	0	0	0	0
Scgb2b22-ps	0	0	0	0	0	0	0	0	0
Scgb1b22-ps	0	0	0	0	0	0	0	0	0
Scgb2b23-ps	0	0	0	0	0	0	0	0	0
Scgb1b23-ps	0	0	0	0	0	0	0	0	0
Gm12763	0	0	0	0	0	0	0	0	0
Rpl23a-ps12	0	0	0	0	0	0	0	0	0
Scgb2b24	0	0	0	0	0	0	0	0	0
Scgb1b24	0	0	0	0	0	0	0	0	0
Gm12782	0	0	0	0	0	0	0	0	0
Gm28614	0	0	0	0	0	0	0	0	0
Gm56357	0	0	0	0	0	0	0	0	0
Gm12768	0	0	0	0	0	0	0	0	0
Scgb2b25-ps	0	0	0	0	0	0	0	0	0
Scgb1b25-ps	0	0	0	0	0	0	0	0	0
Gm12757	0	1	0	0	0	0	0	0	0
Gm28615	0	0	0	0	0	0	0	0	0
Gm12765	0	0	0	0	0	0	0	0	0
Scgb2b26	0	0	0	0	0	0	0	0	0
Scgb1b26-ps	0	0	0	0	0	0	0	0	0
Gm28184	0	0	0	0	0	0	0	0	0
Gm12773	0	0	0	0	0	0	0	0	0
Gm12755	1	1	2	0	1	0	1	1	1
Scgb2b27	0	0	0	0	0	0	0	0	0
Scgb1b27	0	0	0	0	0	0	0	0	0
Gm12760	2	4	6	2	1	4	2	1	3
Gm12779	0	0	0	0	0	0	0	0	0
Scgb1b30	0	0	0	0	0	0	0	0	0
Wtip	3	5	4	5	7	0	0	0	0
Uba2	15	31	20	12	30	5	15	8	13
Gm12778	2	8	3	1	2	1	4	0	1
Gm12783	0	1	0	0	1	0	0	0	0
Pdcd2l	2	5	3	3	5	1	4	1	0
Gpi1	226	295	256	245	413	78	129	77	77
Gm12762	0	0	0	0	0	0	0	0	0
Gm12758	0	1	0	0	0	0	1	0	0
Garre1	10	12	7	8	13	4	2	0	1
BC060293	1	0	0	0	0	0	0	0	0
Gm6096	0	0	0	0	0	0	0	0	0
Lsm14a	10	30	19	10	24	8	13	8	5
Gm44567	1	2	1	0	0	0	1	0	0
Gm12774	0	0	0	0	0	0	0	0	0
Gm12764	0	0	0	0	0	0	0	0	0
2310043P16Rik	0	0	0	1	2	0	0	1	0
Gm12766	0	0	0	0	0	0	0	0	0
Gm12780	0	0	0	0	0	0	0	0	0
Gm12784	0	0	0	1	0	0	0	0	0
Gm44837	0	0	0	1	0	0	0	0	0
Kctd15	3	5	3	8	8	1	2	1	3
Gm12781	0	0	0	0	0	0	0	0	0
Gm12756	0	0	0	0	0	0	0	0	0
Chst8	3	5	8	4	5	1	1	4	3
Pepd	1	9	7	5	9	3	1	2	2
Gm25922	0	0	0	0	0	0	0	0	0
Cebpg	10	16	6	5	14	1	7	2	0
Gm44836	0	1	0	0	0	0	0	1	0
Gm45094	1	0	0	0	0	0	0	0	0
Gm45095	0	0	0	0	0	0	0	0	0
Gm57192	0	0	0	0	0	0	0	0	0
Gm45096	0	0	0	0	0	0	0	0	0
Gm56361	0	0	0	0	0	0	0	0	0
Gm35611	0	0	0	0	0	0	0	0	0
Gm56362	0	0	0	0	0	0	0	0	0
Gm45091	0	2	0	0	0	0	0	0	0
Cebpa	5	7	7	7	5	0	0	2	1
Gm35665	0	0	0	0	0	0	0	0	0
Slc7a10	7	23	12	18	35	2	4	4	3
Lrp3	18	31	17	25	48	8	10	6	6
Gm24505	0	0	0	0	0	0	0	0	0
Wdr88	0	0	0	0	0	0	0	0	0
Gpatch1	9	16	7	7	13	4	5	6	2
Gm44636	0	0	0	0	0	0	0	0	0
Rhpn2	11	9	7	4	12	2	6	1	2
Faap24	2	1	2	0	1	1	0	0	0
Cep89	2	10	8	4	16	4	3	2	0
Gm18254	0	1	0	0	0	0	0	0	0
Slc7a9	0	0	0	0	0	0	0	0	0
Tdrd12	0	0	0	0	0	0	1	0	0
Gm18558	0	0	0	0	0	0	0	0	0
Nudt19	3	27	16	19	24	3	9	2	6
B230322F03Rik	0	0	0	0	0	0	0	0	0
Rgs9bp	0	0	0	0	0	0	0	0	0
Ankrd27	10	16	9	11	29	4	8	3	3
Pdcd5	8	10	9	5	13	1	3	3	3
Dpy19l3	15	21	13	18	22	4	2	5	8
Zfp507	5	5	4	10	14	1	3	3	3
E130304I02Rik	0	0	0	0	0	0	0	0	0
Gm28514	0	0	0	0	0	0	0	0	0
Gm38991	0	0	0	0	0	0	0	0	0
Rpl17-ps9	6	25	15	11	17	8	11	11	10
Gm9211	2	6	3	3	8	2	5	4	4
Gm56387	0	0	0	0	0	1	0	0	0
Gm56388	0	1	0	0	0	0	0	0	0
Gm29129	0	0	0	0	0	0	0	0	0
Gm38285	0	0	0	0	0	0	0	0	0
Tshz3	3	1	0	1	5	1	1	1	1
Gm37452	0	0	0	1	0	0	0	0	0
Gm38340	0	0	1	0	1	0	0	0	0
E230020A03Rik	0	1	0	1	0	0	0	0	0
Gm37827	0	0	1	0	0	0	0	0	0
Gm56391	0	0	0	0	0	0	0	0	0
Gm28078	0	0	0	0	0	0	0	0	0
Gm28076	0	0	0	0	0	0	0	0	0
Gm28075	0	0	0	0	0	0	0	0	0
Gm28077	0	0	0	0	0	0	0	0	0
Zfp536	4	9	9	1	10	2	2	0	1
6720469O03Rik	0	0	0	0	0	0	0	0	0
Gm44806	0	0	0	0	0	0	0	0	0
Gm44882	0	0	0	0	0	0	0	0	0
Gm44883	0	0	0	0	0	0	0	0	0
4930505M18Rik	0	0	0	0	0	0	0	0	0
Gm22302	0	0	0	0	0	0	0	0	0
Uri1	11	17	6	11	8	3	3	4	3
Gm30684	0	0	0	0	0	0	0	0	0
Gm30771	0	0	0	0	0	0	0	0	0
Ccne1	2	2	3	1	5	1	2	0	0
Gm22203	0	0	0	0	0	0	0	0	0
D530033B14Rik	0	0	0	0	0	0	0	0	0
1600014C10Rik	2	9	5	7	14	2	4	2	2
Plekhf1	2	2	2	1	3	0	2	0	0
Pop4	2	7	5	3	8	1	0	2	1
Gm44767	0	0	0	0	0	0	0	0	0
Gm28581	0	0	0	0	0	0	0	0	0
Gm9220	0	0	0	0	0	0	0	0	0
Gm4451	0	0	0	0	0	0	0	0	0
Gm28453	0	0	0	0	0	0	0	0	0
Gm22638	0	0	0	0	0	0	0	0	0
Gm6818	0	0	0	0	0	0	0	0	0
Gm28583	0	0	0	0	0	0	0	0	0
Gm6605	0	0	0	0	0	0	0	0	0
Gm6819	0	0	0	0	0	0	0	0	0
Gm29087	0	0	0	0	0	0	0	0	0
Gm5591	0	0	0	0	0	0	0	0	0
Gm4454	0	0	0	0	0	0	0	0	0
Gm20749	0	0	0	0	0	0	0	0	0
Gm29086	0	0	0	0	0	0	0	0	0
Gm56400	0	0	0	0	0	0	0	0	0
Gm21115	0	0	0	0	0	0	0	0	0
Gm21276	0	0	0	0	0	0	0	0	0
Gm21122	0	0	0	0	0	0	0	0	0
Gm29085	0	0	0	0	0	0	0	0	0
1700010N08Rik	0	0	0	0	0	0	0	0	0
Gm24797	0	0	0	0	0	0	0	0	0
Gm21129	0	0	0	0	0	0	0	0	0
Gm21136	0	0	0	0	0	0	0	0	0
Gm21142	0	0	0	0	0	0	0	0	0
Gm21152	0	0	0	0	0	0	0	0	0
Gm56401	0	0	0	0	0	0	0	0	0
Gm28451	0	0	0	0	0	0	0	0	0
Gm1982	0	0	0	0	0	0	0	0	0
Gm1988	0	0	0	0	0	0	0	0	0
Gm6124	0	0	0	0	0	0	0	0	0
Gm16387	0	0	0	0	0	0	0	0	0
Gm9226	0	0	0	0	0	0	0	0	0
Gm56402	0	0	0	0	0	0	0	0	0
Gm29258	0	0	0	0	0	0	0	0	0
Gm9271	0	0	0	0	0	0	0	0	0
Gm5114	0	0	0	0	0	0	0	0	0
Gm56403	0	0	0	0	0	0	0	0	0
Gm5590	0	0	1	0	0	0	0	0	0
ENSMUSG00000121747	0	0	0	0	0	0	0	0	0
ENSMUSG00000121502	0	0	0	0	0	0	0	0	0
Zfp939	0	0	0	0	0	0	0	0	0
Gm28455	0	0	0	1	0	0	0	0	0
Zfp619	1	3	1	2	2	0	0	0	0
Gm44573	0	0	0	0	0	0	0	0	0
Gm33989	7	8	0	1	9	1	1	2	0
Gm17983	0	0	0	0	0	0	0	0	0
Gm2058	1	2	0	1	0	1	0	0	0
Gm26327	0	0	0	0	0	0	0	0	0
Gm2021	0	0	0	0	0	0	0	0	0
Gm9230	0	0	0	0	0	0	0	0	0
Gm45839	0	0	0	0	0	0	0	0	0
4930435C17Rik	0	0	0	0	0	0	0	0	0
4930558N11Rik	0	0	0	0	0	1	0	0	0
Gm37302	0	0	0	0	0	0	0	0	0
Gm44992	0	0	0	0	0	0	0	0	0
Gm38199	0	0	0	0	0	0	0	0	0
Pin4-ps	1	3	0	1	2	0	1	0	0
4933404I11Rik	0	0	0	0	0	0	0	0	0
Gm54903	0	0	0	0	0	0	0	0	0
Gm28807	0	0	0	0	0	0	0	0	0
Gm50466	0	0	0	0	0	0	0	0	0
4933402C06Rik	0	0	0	0	0	0	0	0	0
A230077H06Rik	3	2	3	1	2	0	0	2	0
Gm45008	0	0	0	0	0	0	0	0	0
Gm28307	0	0	1	0	0	0	0	0	0
Gm25784	0	0	0	0	0	0	0	0	0
Vstm2b	8	9	6	5	10	2	6	3	3
Gm29293	0	0	0	0	0	0	0	0	0
4930433I11Rik	0	0	0	0	0	0	0	0	0
Gm45171	0	0	0	0	0	0	0	0	0
Gm38997	0	0	0	0	0	0	0	0	0
Gm4884	0	0	0	0	0	0	0	0	0
Topbp1-ps2	0	0	0	0	0	0	0	0	0
Gm45172	0	0	0	0	0	0	0	0	0
1700110I07Rik	0	0	0	0	0	0	0	0	0
Gm28061	0	0	0	0	0	0	0	0	0
Gm44839	0	0	0	0	0	0	0	0	0
Gm9239	0	0	0	0	0	0	0	0	0
Gm6820	0	0	0	0	0	0	0	0	0
Gm44748	0	0	0	0	0	0	0	0	0
Gm5592	0	0	0	0	0	0	0	0	0
Gm2128	0	0	0	0	0	0	0	0	0
Gm28060	0	0	0	0	0	0	0	0	0
Gm28667	0	0	0	0	0	0	0	0	0
Gm5896	0	0	2	0	1	0	0	1	1
Gm34811	0	0	0	0	0	0	0	0	0
ENSMUSG00000121284	0	0	0	0	0	0	0	0	0
Gm6866	0	0	0	0	0	0	0	0	0
Gm45691	0	0	0	0	0	0	0	0	0
Gm9244	0	0	0	0	0	0	0	0	0
Gm44520	0	0	0	0	0	0	0	0	0
Topbp1-ps1	0	0	0	0	0	0	0	0	0
Gm2108	0	0	0	0	0	0	0	0	0
Gm17791	0	0	0	0	0	0	0	1	0
Gm9246	0	0	0	0	0	0	0	0	0
AI987944	2	4	1	1	3	0	0	0	0
Gm17102	0	0	0	0	1	0	0	0	0
Vmn2r57	0	0	0	0	0	0	0	0	0
Gm20449	0	0	0	0	1	0	0	0	0
Gm44521	0	0	0	0	0	0	0	0	0
AW146154	0	0	0	1	2	0	1	0	1
Gm15470	0	0	0	0	0	0	0	0	0
Gm6871	0	0	0	0	0	0	0	0	0
Gm17217	0	0	0	0	0	0	0	0	0
Gm45078	0	0	0	0	0	0	0	0	0
2610021A01Rik	3	9	8	5	7	0	0	7	2
Zfp788	3	4	3	8	12	2	1	0	2
Gm9252	1	4	0	1	2	0	1	0	1
Vmn2r-ps54	0	0	0	0	0	0	0	0	0
Gm6872	0	2	2	1	1	2	1	0	1
Cd9-ps	0	1	0	0	1	0	0	0	1
Vmn2r-ps55	0	0	0	0	0	0	0	0	0
Vmn2r-ps56	0	0	0	0	0	0	0	0	0
Vmn2r58	0	0	0	0	0	0	0	0	0
Vmn2r-ps57	0	0	0	0	0	0	0	0	0
Vmn2r59	0	0	1	0	0	0	0	1	1
Hmgb1-ps7	2	7	1	0	2	1	3	1	1
Gm7224	4	2	2	3	2	2	4	1	4
Ccnb1-ps	0	0	0	0	0	0	0	0	0
Vmn2r60	0	0	0	0	0	0	0	0	0
Gm2308	0	1	2	5	0	1	1	0	1
Gm44519	0	0	0	2	2	2	0	0	0
Vmn2r61	0	0	0	0	0	0	0	0	0
Vmn2r-ps58	0	0	0	0	0	0	0	0	0
Gm5594	0	0	0	0	0	0	0	0	0
Vmn2r-ps59	0	0	0	0	0	0	0	0	0
Vmn2r-ps60	0	0	0	0	0	0	0	0	0
4933421I07Rik	0	0	0	0	0	0	0	0	0
Gm6887	2	3	6	3	3	1	0	1	1
Zfp141	1	6	3	2	2	0	1	1	5
Gm19246	3	10	4	5	5	1	2	3	2
Gm44523	0	0	0	0	0	0	0	0	0
Gm44997	0	0	0	0	0	0	0	0	0
Zfp977	0	0	0	0	2	0	0	0	0
Gm54949	0	0	0	0	0	0	0	0	0
Zfp976	1	0	0	1	4	0	0	0	0
Zfp975	0	0	1	1	0	0	0	0	0
Gm17067	0	0	0	0	0	0	0	0	0
Gm18128	0	0	0	0	0	0	0	0	1
Gm6004	0	0	0	0	0	0	0	0	0
Vmn2r62	0	0	0	0	0	0	0	0	0
Gm2381	0	0	0	0	0	0	0	0	0
Gm7211	0	0	0	0	0	0	0	0	0
Vmn2r63	0	0	0	0	1	0	1	0	0
Gm9266	0	0	0	0	0	0	0	1	0
Gm9294	7	8	7	5	10	1	5	4	1
Gm54974	0	0	0	0	0	0	0	0	0
Vmn2r-ps158	0	0	0	0	0	0	0	0	0
Gm44538	0	0	0	0	0	0	0	0	0
Gm17768	0	0	0	0	0	0	0	0	0
Rpl18a-ps4	0	0	0	0	1	0	0	0	0
Gm10351	0	0	0	0	0	0	0	0	0
Zfp936	0	0	0	0	1	0	0	0	0
Gm54989	0	0	0	0	0	0	0	0	0
EU599041	0	0	0	0	0	0	0	0	0
Gm35588	0	0	0	0	0	0	0	0	0
Zfp715	6	12	6	9	8	1	3	3	1
Gm44539	0	0	0	0	0	0	0	0	0
Siglecf	0	0	0	0	0	0	0	0	0
Gm10298	0	0	0	0	0	0	0	0	0
Gm44540	0	0	0	0	0	0	0	0	0
Siglecg	1	0	0	0	0	0	0	0	0
Gm52993	0	0	0	0	0	0	0	0	0
Gm38999	0	0	0	0	0	0	0	0	0
Lim2	0	0	0	0	0	0	0	0	0
Nkg7	0	0	0	0	0	0	0	0	0
Cldnd2	0	0	0	0	0	0	0	0	0
Etfb	0	1	0	2	2	0	0	0	0
Etfbl	0	0	0	0	0	0	0	0	0
Gm44816	0	0	0	0	0	0	0	0	0
Mir7051	0	0	0	0	0	0	0	0	0
Vsig10l	1	3	1	0	1	0	1	1	0
Iglon5	11	15	9	12	19	4	3	2	1
4931406B18Rik	0	0	0	0	0	0	0	0	0
Gm9278	0	0	0	0	0	1	1	0	1
Siglecl1	0	0	0	0	0	0	0	0	0
Cd33	1	1	3	3	3	0	0	0	1
Gm44818	0	0	0	0	0	0	0	0	0
Zfp658	5	3	5	0	4	1	2	1	0
Zfp719	2	5	2	4	6	0	2	3	1
Zfp819	0	0	0	0	0	0	0	0	0
Ceacam18	0	0	0	0	0	0	0	0	0
Siglece	0	1	1	0	0	0	1	0	0
Gm36546	0	0	0	0	0	0	0	0	0
Ctu1	1	0	1	1	2	0	2	2	1
Klk14	0	0	0	0	0	0	0	0	0
Gm44817	0	0	0	0	0	0	0	0	0
2310002F09Rik	0	1	0	2	0	0	0	0	0
Klk13	0	0	0	0	1	0	0	0	0
Gm44814	0	0	0	0	0	0	0	0	0
Klk12	0	0	0	0	0	0	0	0	0
Klk11	0	0	0	0	0	0	0	0	0
Klk10	0	0	0	0	2	0	0	0	0
Klk9	0	0	0	0	0	0	0	0	0
Klk8	1	4	3	3	9	1	1	1	2
Klk7	0	0	0	0	0	0	0	0	0
Klk6	3	0	1	0	3	0	0	0	0
Klk5	0	0	0	0	0	0	0	0	0
Gm44707	0	0	0	0	0	0	0	0	0
Gm45173	0	0	0	0	0	0	0	0	0
Klk4	0	0	0	0	0	0	0	0	0
Klk2-ps	0	0	0	0	0	0	0	0	0
ENSMUSG00000121302	0	0	0	0	0	0	0	0	0
Klk15	0	0	0	0	0	0	0	0	0
Gm44756	0	0	0	0	0	0	0	0	0
Klk1b7-ps	0	0	0	0	0	0	0	0	0
ENSMUSG00000121303	0	0	0	0	0	0	0	0	0
Gm44945	0	0	0	0	0	0	0	0	0
Klk1b8	0	0	0	0	0	0	0	0	0
Klk1b2-ps	0	0	0	0	0	0	0	0	0
Klk1b1	0	0	0	0	0	0	0	0	0
Gm45198	0	0	0	0	0	0	0	0	0
Klk1b9	0	0	0	0	0	0	0	0	0
Gm45135	0	0	0	0	0	0	0	0	0
Klk1b10-ps	0	0	0	0	0	0	0	0	0
Klk1b11	0	0	0	0	0	0	0	0	0
Gm45195	0	0	0	0	0	0	0	0	0
Klk1b12-ps	0	0	0	0	0	0	0	0	0
Klk1b26	0	0	0	0	0	0	0	0	0
Klk1b18-ps	0	0	0	0	0	0	0	0	0
Klk1b28-ps	0	0	0	0	0	0	0	0	0
Gm45196	0	0	0	0	0	0	0	0	0
Klk1b19-ps	0	0	0	0	0	0	0	0	0
Klk1b27	0	0	0	0	0	0	0	0	0
Gm45197	0	0	0	0	0	0	0	0	0
Klk1b14-ps	0	0	0	0	0	0	0	0	0
Gm45026	0	0	0	0	0	0	0	0	0
Klk1b15-ps	0	0	0	0	0	0	0	0	0
Gm45125	0	0	0	0	0	0	0	0	0
Klk1b21	0	0	0	0	0	0	0	0	0
Gm45127	0	0	0	0	0	0	0	0	0
Klk1b22	0	0	0	0	0	0	0	0	0
Gm45126	0	0	0	0	0	0	0	0	0
Gm45122	0	0	0	0	0	0	0	0	0
Klk1b23-ps	0	0	0	0	0	0	0	0	0
Klk1b16	0	0	0	0	0	0	0	0	0
Gm45136	0	2	1	0	0	2	0	0	0
Klk1b24	0	0	0	0	0	0	0	0	0
Gm44779	0	0	0	0	0	0	0	0	0
Klk1b3	0	0	0	0	0	0	0	0	0
Gm44605	0	0	0	0	0	0	0	0	0
Klk1b4	0	0	0	0	0	0	0	0	0
Gm45134	0	0	0	0	0	0	0	0	0
Klk1b5	0	0	0	0	0	0	0	0	0
ENSMUSG00000121308	0	0	0	0	0	0	0	0	0
Gm10109	0	0	0	0	0	0	0	0	0
Klk1	0	0	0	0	0	0	0	0	0
1700028J19Rik	0	0	0	0	1	1	0	1	0
Gm36864	0	0	0	0	0	0	0	0	0
Gm55192	0	0	0	0	0	0	0	0	0
2410002F23Rik	10	15	12	13	32	5	4	6	6
Gm28496	1	0	0	0	0	0	0	0	0
Gm26247	0	0	0	0	0	0	0	0	0
Snord88c	0	0	0	0	0	0	0	0	0
Snord88a	0	0	0	0	0	0	0	0	0
Gm23991	0	0	0	0	0	0	0	0	0
Acp4	0	0	0	0	0	0	0	0	0
Gm15517	0	0	0	0	0	0	0	0	0
Gm18905	0	0	0	0	0	0	0	0	0
Gm18307	0	0	0	0	0	0	0	0	0
Gm7238	0	0	0	0	0	0	0	0	0
Clec11a	0	6	1	1	3	1	0	1	2
Shank1	265	548	323	391	711	128	153	124	93
Gm44757	0	0	0	0	0	0	0	0	0
1700008O03Rik	0	3	5	6	3	1	4	1	4
Gm44780	0	0	0	0	0	0	0	0	0
